user_id,cluster,segment,total_orders,avg_order_size,reorder_rate,avg_days_between_orders,unique_departments,product_diversity,avg_cart_position
63452,1,Loyal Regulars,15,19.47,0.6747,21.5,12,0.3253,10.45
62628,0,Occasional Buyers,13,4.62,0.5,20.92,10,0.5,3.58
29615,1,Loyal Regulars,33,8.3,0.792,4.09,11,0.208,5.29
109668,0,Occasional Buyers,11,6.64,0.5205,14.6,10,0.4795,4.62
62726,0,Occasional Buyers,3,20.0,0.2667,22.5,9,0.7333,10.95
66233,0,Occasional Buyers,4,3.5,0.4286,3.67,4,0.5714,2.29
6290,1,Loyal Regulars,49,13.96,0.7032,7.44,16,0.2968,8.46
118939,1,Loyal Regulars,6,16.67,0.27,7.2,16,0.73,14.18
204177,1,Loyal Regulars,12,10.75,0.6589,22.18,7,0.3411,6.32
12735,1,Loyal Regulars,34,8.18,0.5576,10.42,15,0.4424,5.64
161787,1,Loyal Regulars,26,9.31,0.6446,11.2,11,0.3554,5.93
196927,0,Occasional Buyers,8,7.5,0.2833,25.29,9,0.7167,6.0
46388,1,Loyal Regulars,15,19.33,0.5034,4.0,16,0.4966,11.44
43045,0,Occasional Buyers,4,16.25,0.3385,11.0,8,0.6615,9.11
92762,0,Occasional Buyers,5,17.4,0.0805,4.75,14,0.9195,10.75
148678,0,Occasional Buyers,4,7.5,0.1,22.67,9,0.9,4.7
79056,1,Loyal Regulars,5,48.6,0.284,9.0,15,0.716,30.1
40874,1,Loyal Regulars,13,11.62,0.6887,23.75,11,0.3113,6.62
168824,0,Occasional Buyers,9,5.44,0.3673,21.12,10,0.6327,4.49
115753,0,Occasional Buyers,4,2.75,0.0909,25.33,6,0.9091,3.0
92871,0,Occasional Buyers,6,1.5,0.5556,14.2,3,0.4444,1.33
24211,0,Occasional Buyers,13,6.0,0.4487,16.33,7,0.5513,4.36
8673,1,Loyal Regulars,6,23.33,0.3071,15.0,16,0.6929,12.82
90657,0,Occasional Buyers,4,13.25,0.2264,19.0,14,0.7736,7.89
144112,1,Loyal Regulars,20,14.0,0.6143,11.26,13,0.3857,9.57
79893,1,Loyal Regulars,22,12.73,0.5357,12.38,13,0.4643,7.52
72826,0,Occasional Buyers,3,18.0,0.2593,29.0,14,0.7407,9.74
197260,0,Occasional Buyers,7,4.57,0.5312,15.17,7,0.4688,2.91
4524,1,Loyal Regulars,22,9.95,0.5799,16.19,16,0.4201,6.14
110078,1,Loyal Regulars,18,16.0,0.5035,16.94,15,0.4965,9.52
169130,1,Loyal Regulars,13,18.08,0.6213,16.92,14,0.3787,9.93
21468,0,Occasional Buyers,15,7.67,0.3304,16.36,12,0.6696,5.19
30713,0,Occasional Buyers,11,7.27,0.4375,17.2,12,0.5625,5.34
171190,0,Occasional Buyers,5,7.8,0.4615,14.0,6,0.5385,4.54
132705,0,Occasional Buyers,7,6.14,0.3721,15.0,10,0.6279,5.74
118133,0,Occasional Buyers,5,10.2,0.0588,21.5,6,0.9412,7.14
87375,0,Occasional Buyers,10,5.3,0.5094,22.44,7,0.4906,3.94
34517,1,Loyal Regulars,26,13.65,0.738,11.96,14,0.262,8.06
178946,0,Occasional Buyers,4,2.0,0.375,16.0,3,0.625,1.62
5327,0,Occasional Buyers,5,11.2,0.1786,21.5,11,0.8214,6.48
203447,1,Loyal Regulars,6,22.67,0.4118,11.6,13,0.5882,12.15
171194,0,Occasional Buyers,8,13.5,0.4722,21.29,11,0.5278,7.61
57606,0,Occasional Buyers,4,6.75,0.2963,22.33,7,0.7037,4.19
164812,1,Loyal Regulars,57,9.68,0.7011,6.48,15,0.2989,7.51
155004,0,Occasional Buyers,9,5.0,0.2667,20.5,9,0.7333,3.76
109667,0,Occasional Buyers,9,13.22,0.4706,15.38,10,0.5294,8.26
98647,0,Occasional Buyers,4,3.25,0.2308,13.33,9,0.7692,2.46
17246,1,Loyal Regulars,9,14.33,0.5969,17.12,14,0.4031,8.67
174094,0,Occasional Buyers,6,9.33,0.3214,9.4,12,0.6786,6.11
157861,1,Loyal Regulars,15,7.87,0.6102,12.36,10,0.3898,6.09
83882,1,Loyal Regulars,23,7.87,0.5746,9.0,13,0.4254,5.53
112352,0,Occasional Buyers,9,7.33,0.5606,19.25,11,0.4394,4.53
172458,0,Occasional Buyers,3,8.33,0.36,10.0,8,0.64,4.72
177576,1,Loyal Regulars,6,17.83,0.4112,11.4,12,0.5888,10.74
20319,1,Loyal Regulars,16,8.19,0.6412,10.8,12,0.3588,6.44
163183,0,Occasional Buyers,7,10.57,0.2297,20.33,14,0.7703,6.95
197369,1,Loyal Regulars,31,12.19,0.7646,10.53,16,0.2354,8.0
176926,0,Occasional Buyers,3,10.33,0.129,29.0,8,0.871,6.65
189068,0,Occasional Buyers,15,5.07,0.5132,10.79,8,0.4868,3.53
37333,0,Occasional Buyers,4,6.75,0.1111,7.0,10,0.8889,4.0
179747,0,Occasional Buyers,6,11.67,0.3286,23.8,12,0.6714,7.76
126816,0,Occasional Buyers,17,1.53,0.5385,15.69,8,0.4615,1.46
129953,0,Occasional Buyers,3,6.67,0.05,30.0,8,0.95,8.65
205483,1,Loyal Regulars,99,6.31,0.7456,2.12,14,0.2544,4.69
144881,0,Occasional Buyers,10,12.9,0.2791,16.22,13,0.7209,8.5
183663,0,Occasional Buyers,9,4.67,0.5476,29.62,9,0.4524,2.98
166587,0,Occasional Buyers,3,10.0,0.2,30.0,9,0.8,7.4
21318,1,Loyal Regulars,22,12.32,0.6716,16.67,15,0.3284,7.97
96245,0,Occasional Buyers,3,3.0,0.1111,21.0,5,0.8889,3.33
179987,0,Occasional Buyers,6,11.17,0.2985,14.2,13,0.7015,6.93
193125,0,Occasional Buyers,12,3.75,0.5778,11.55,9,0.4222,2.6
107927,1,Loyal Regulars,20,11.2,0.4866,9.68,15,0.5134,7.16
7960,0,Occasional Buyers,4,3.25,0.0769,5.67,7,0.9231,2.69
155981,0,Occasional Buyers,5,9.6,0.1458,21.25,11,0.8542,5.9
90528,0,Occasional Buyers,10,2.4,0.2083,17.89,3,0.7917,2.0
109092,1,Loyal Regulars,25,7.48,0.4759,14.08,15,0.5241,4.5
178576,0,Occasional Buyers,18,8.11,0.3904,13.65,12,0.6096,5.38
308,0,Occasional Buyers,3,3.67,0.0,15.5,4,1.0,2.55
137424,0,Occasional Buyers,5,7.6,0.1316,5.0,11,0.8684,4.37
38272,0,Occasional Buyers,12,7.67,0.5543,15.09,10,0.4457,4.71
38017,1,Loyal Regulars,66,12.52,0.7421,4.91,17,0.2579,8.08
62568,1,Loyal Regulars,80,10.8,0.8519,4.54,13,0.1481,7.37
166494,1,Loyal Regulars,17,10.53,0.4972,16.88,16,0.5028,8.32
138900,1,Loyal Regulars,38,17.61,0.6816,7.43,17,0.3184,10.58
173906,0,Occasional Buyers,5,13.2,0.2273,8.25,9,0.7727,7.35
139659,0,Occasional Buyers,8,6.12,0.6122,21.86,6,0.3878,3.63
100386,1,Loyal Regulars,31,15.0,0.5677,9.03,14,0.4323,8.93
41887,0,Occasional Buyers,14,5.79,0.4815,8.46,11,0.5185,3.84
56078,1,Loyal Regulars,13,7.77,0.5347,8.25,10,0.4653,4.88
198505,0,Occasional Buyers,9,6.89,0.2742,18.25,11,0.7258,5.45
90182,0,Occasional Buyers,4,6.5,0.2308,3.0,8,0.7692,3.85
64245,0,Occasional Buyers,3,16.67,0.26,17.5,11,0.74,8.84
99256,1,Loyal Regulars,23,10.22,0.6,14.95,16,0.4,6.41
22541,0,Occasional Buyers,7,5.57,0.1026,22.17,9,0.8974,6.05
184730,1,Loyal Regulars,21,7.81,0.5793,14.05,16,0.4207,5.09
187259,0,Occasional Buyers,8,2.0,0.0625,12.86,7,0.9375,1.94
104548,0,Occasional Buyers,5,11.2,0.3393,24.0,11,0.6607,6.23
197216,0,Occasional Buyers,9,7.33,0.3485,10.25,11,0.6515,4.32
155327,0,Occasional Buyers,12,15.92,0.2932,15.09,13,0.7068,9.99
47444,1,Loyal Regulars,6,9.67,0.6724,15.2,6,0.3276,5.52
200539,0,Occasional Buyers,5,11.8,0.4746,14.0,11,0.5254,7.05
77520,0,Occasional Buyers,6,5.17,0.129,7.2,10,0.871,4.55
157684,0,Occasional Buyers,10,14.3,0.2098,16.22,15,0.7902,8.54
45929,0,Occasional Buyers,13,3.77,0.4694,13.83,9,0.5306,3.08
98954,1,Loyal Regulars,39,8.56,0.3443,8.5,14,0.6557,6.49
197137,0,Occasional Buyers,3,4.0,0.3333,18.5,6,0.6667,2.5
3234,0,Occasional Buyers,9,3.56,0.25,16.0,8,0.75,3.19
71860,0,Occasional Buyers,7,6.0,0.0476,7.17,12,0.9524,5.1
109697,1,Loyal Regulars,18,5.0,0.5778,11.06,10,0.4222,3.48
3925,0,Occasional Buyers,18,9.06,0.2883,8.88,13,0.7117,7.92
151242,1,Loyal Regulars,76,10.91,0.8058,4.8,16,0.1942,7.6
178798,0,Occasional Buyers,10,14.6,0.3288,23.11,14,0.6712,8.22
21860,0,Occasional Buyers,6,1.67,0.3,11.2,2,0.7,1.5
53997,1,Loyal Regulars,38,4.08,0.6581,9.16,10,0.3419,3.3
54685,1,Loyal Regulars,23,18.96,0.7615,14.73,15,0.2385,10.38
146351,1,Loyal Regulars,18,8.06,0.531,15.0,9,0.469,6.16
7199,0,Occasional Buyers,3,8.33,0.12,20.0,6,0.88,6.04
64560,0,Occasional Buyers,4,5.75,0.1304,12.67,7,0.8696,3.57
133982,1,Loyal Regulars,17,8.47,0.6181,12.06,13,0.3819,6.09
60899,0,Occasional Buyers,7,4.0,0.3929,21.67,7,0.6071,4.04
110009,1,Loyal Regulars,17,13.65,0.4612,11.62,16,0.5388,8.16
72938,1,Loyal Regulars,19,15.32,0.4674,11.22,16,0.5326,8.91
33461,0,Occasional Buyers,4,13.25,0.4151,20.67,10,0.5849,7.19
1255,0,Occasional Buyers,6,9.5,0.1754,5.6,10,0.8246,6.39
141639,1,Loyal Regulars,4,27.75,0.3333,14.33,12,0.6667,17.49
163593,1,Loyal Regulars,22,11.5,0.5455,11.52,15,0.4545,6.79
116533,1,Loyal Regulars,21,4.57,0.6875,16.0,9,0.3125,3.71
58371,0,Occasional Buyers,7,8.0,0.3036,15.5,11,0.6964,5.04
120751,0,Occasional Buyers,6,5.67,0.2941,23.8,8,0.7059,3.85
91033,0,Occasional Buyers,3,19.67,0.1017,30.0,11,0.8983,10.49
184444,0,Occasional Buyers,12,3.33,0.675,18.27,3,0.325,2.92
85792,1,Loyal Regulars,24,11.12,0.588,11.57,16,0.412,6.8
97434,1,Loyal Regulars,23,8.48,0.5487,10.09,15,0.4513,5.75
195705,1,Loyal Regulars,16,12.81,0.6488,16.67,14,0.3512,8.66
12330,0,Occasional Buyers,3,13.33,0.1,4.0,12,0.9,8.1
94890,0,Occasional Buyers,7,11.71,0.3415,24.0,10,0.6585,7.76
12477,1,Loyal Regulars,10,18.6,0.457,13.56,15,0.543,12.14
118339,1,Loyal Regulars,12,15.92,0.5916,13.18,11,0.4084,9.88
165649,0,Occasional Buyers,4,10.0,0.1,3.67,7,0.9,5.8
133766,1,Loyal Regulars,27,3.81,0.6019,12.38,7,0.3981,2.85
97716,1,Loyal Regulars,9,15.44,0.4029,22.0,15,0.5971,11.69
205995,0,Occasional Buyers,3,12.33,0.027,27.0,9,0.973,6.73
67464,0,Occasional Buyers,9,12.11,0.3945,20.0,12,0.6055,7.68
161569,1,Loyal Regulars,64,22.02,0.8389,5.24,15,0.1611,13.78
101644,1,Loyal Regulars,15,11.6,0.6207,13.86,13,0.3793,7.34
188004,1,Loyal Regulars,38,8.42,0.5062,8.0,16,0.4938,6.09
5349,0,Occasional Buyers,5,9.8,0.3878,12.25,7,0.6122,6.82
146068,1,Loyal Regulars,24,3.79,0.7473,8.87,6,0.2527,2.87
144636,0,Occasional Buyers,3,4.67,0.2143,7.0,5,0.7857,3.14
37182,0,Occasional Buyers,11,11.91,0.2977,16.9,12,0.7023,9.05
82301,1,Loyal Regulars,30,9.77,0.6314,10.45,14,0.3686,6.49
91889,0,Occasional Buyers,6,3.17,0.1053,30.0,8,0.8947,3.32
121034,1,Loyal Regulars,18,4.94,0.5955,12.88,9,0.4045,5.02
104054,1,Loyal Regulars,21,21.76,0.7681,13.55,14,0.2319,13.43
5331,1,Loyal Regulars,13,15.85,0.5,20.0,12,0.5,9.57
183132,0,Occasional Buyers,12,8.0,0.3958,22.45,13,0.6042,5.39
126997,1,Loyal Regulars,9,19.0,0.4152,17.5,17,0.5848,12.06
117790,1,Loyal Regulars,3,29.33,0.4318,17.5,12,0.5682,15.19
29245,1,Loyal Regulars,9,18.22,0.378,10.25,14,0.622,10.35
170344,0,Occasional Buyers,5,6.2,0.2903,21.75,5,0.7097,3.71
33146,0,Occasional Buyers,3,11.0,0.3636,20.0,5,0.6364,6.39
149258,0,Occasional Buyers,4,16.25,0.4154,20.33,14,0.5846,9.74
100793,0,Occasional Buyers,4,6.0,0.2083,15.67,7,0.7917,3.71
104219,0,Occasional Buyers,18,7.44,0.3284,10.76,13,0.6716,4.99
30765,1,Loyal Regulars,18,12.89,0.6164,15.71,12,0.3836,8.98
45235,1,Loyal Regulars,7,8.57,0.5333,10.67,11,0.4667,5.62
26690,0,Occasional Buyers,7,9.71,0.1176,13.83,10,0.8824,6.34
151434,1,Loyal Regulars,22,5.86,0.5194,11.67,11,0.4806,3.95
185464,0,Occasional Buyers,10,12.7,0.2126,14.11,15,0.7874,9.17
8336,0,Occasional Buyers,4,12.5,0.38,30.0,8,0.62,8.96
81290,0,Occasional Buyers,13,9.38,0.4836,18.75,11,0.5164,6.51
33980,0,Occasional Buyers,10,5.8,0.3448,18.67,10,0.6552,3.91
58170,0,Occasional Buyers,10,6.1,0.3443,19.0,10,0.6557,7.07
135008,0,Occasional Buyers,14,9.57,0.403,15.46,12,0.597,5.68
172299,1,Loyal Regulars,18,13.44,0.5744,13.47,13,0.4256,8.43
66783,0,Occasional Buyers,12,3.42,0.4878,21.09,7,0.5122,3.27
132269,0,Occasional Buyers,8,3.88,0.5806,3.43,5,0.4194,3.48
12724,0,Occasional Buyers,10,7.3,0.2603,19.11,13,0.7397,5.0
112732,0,Occasional Buyers,7,8.29,0.4138,8.83,8,0.5862,5.07
73803,0,Occasional Buyers,3,15.0,0.1333,26.5,10,0.8667,8.56
116313,1,Loyal Regulars,15,25.93,0.4653,14.36,16,0.5347,15.93
128208,1,Loyal Regulars,14,14.36,0.6169,17.69,15,0.3831,8.15
192009,1,Loyal Regulars,36,12.42,0.6353,9.31,15,0.3647,9.68
106688,1,Loyal Regulars,17,7.06,0.75,9.31,11,0.25,4.85
43573,1,Loyal Regulars,19,9.79,0.4785,14.17,15,0.5215,6.8
48682,0,Occasional Buyers,6,10.0,0.2,20.0,9,0.8,8.87
136405,1,Loyal Regulars,13,12.62,0.7317,20.5,13,0.2683,8.2
5242,0,Occasional Buyers,7,2.0,0.2857,24.33,6,0.7143,1.79
123487,0,Occasional Buyers,6,9.0,0.1481,30.0,13,0.8519,7.28
190082,0,Occasional Buyers,3,3.33,0.2,2.0,5,0.8,2.7
75999,1,Loyal Regulars,24,7.5,0.4556,3.22,17,0.5444,5.23
145662,0,Occasional Buyers,16,6.0,0.2188,5.8,14,0.7812,4.0
108194,1,Loyal Regulars,31,13.16,0.7475,8.5,11,0.2525,9.58
196687,1,Loyal Regulars,39,2.77,0.5833,8.95,10,0.4167,2.31
8448,1,Loyal Regulars,40,5.2,0.8317,9.13,7,0.1683,3.62
87851,0,Occasional Buyers,7,5.14,0.0556,19.5,12,0.9444,3.72
16500,1,Loyal Regulars,33,3.52,0.5259,5.56,13,0.4741,3.06
195310,0,Occasional Buyers,7,17.71,0.379,23.5,12,0.621,10.08
18887,1,Loyal Regulars,29,17.76,0.5631,10.07,18,0.4369,13.61
121918,0,Occasional Buyers,7,5.71,0.375,15.83,10,0.625,4.12
153839,0,Occasional Buyers,5,10.8,0.4074,15.75,11,0.5926,6.3
46853,1,Loyal Regulars,19,10.63,0.4356,15.72,15,0.5644,6.96
17580,1,Loyal Regulars,16,13.81,0.4796,6.2,15,0.5204,8.27
111609,1,Loyal Regulars,24,6.54,0.7962,12.87,7,0.2038,4.1
106477,1,Loyal Regulars,26,3.12,0.5432,8.84,11,0.4568,2.48
17171,0,Occasional Buyers,7,9.14,0.2969,20.5,8,0.7031,6.06
173381,1,Loyal Regulars,68,18.47,0.9053,4.61,15,0.0947,10.55
180472,1,Loyal Regulars,35,6.4,0.4286,8.24,13,0.5714,4.33
61978,0,Occasional Buyers,3,4.0,0.25,14.5,5,0.75,2.58
146642,0,Occasional Buyers,6,11.83,0.2254,19.6,12,0.7746,6.85
3293,0,Occasional Buyers,6,6.33,0.2368,20.6,8,0.7632,3.95
5980,1,Loyal Regulars,25,12.72,0.6635,9.29,12,0.3365,10.73
106446,1,Loyal Regulars,11,5.27,0.7931,5.7,4,0.2069,3.47
201916,1,Loyal Regulars,7,27.86,0.4821,25.5,15,0.5179,14.88
59099,0,Occasional Buyers,11,9.64,0.4245,24.1,14,0.5755,5.63
185238,0,Occasional Buyers,21,6.86,0.4097,14.6,13,0.5903,5.38
33728,1,Loyal Regulars,4,18.0,0.4028,17.0,12,0.5972,9.96
36561,0,Occasional Buyers,6,13.33,0.325,10.2,8,0.675,10.98
138824,1,Loyal Regulars,9,29.22,0.2357,22.0,14,0.7643,17.06
38907,1,Loyal Regulars,6,18.67,0.3125,15.0,14,0.6875,14.17
168090,1,Loyal Regulars,46,8.15,0.7973,7.91,11,0.2027,5.02
6974,1,Loyal Regulars,6,12.83,0.3506,6.0,14,0.6494,7.1
191095,1,Loyal Regulars,34,16.03,0.7064,10.55,14,0.2936,9.92
131650,0,Occasional Buyers,5,16.6,0.2892,20.0,14,0.7108,12.88
46042,0,Occasional Buyers,4,12.25,0.3265,23.67,7,0.6735,7.29
172837,1,Loyal Regulars,20,16.4,0.6311,16.26,16,0.3689,10.01
139857,1,Loyal Regulars,46,2.24,0.7573,6.69,8,0.2427,1.87
83193,0,Occasional Buyers,14,10.5,0.517,21.62,10,0.483,6.93
116693,1,Loyal Regulars,47,11.55,0.628,7.63,16,0.372,7.49
116158,0,Occasional Buyers,14,3.64,0.4706,7.15,10,0.5294,3.06
175351,0,Occasional Buyers,15,8.73,0.4122,16.29,13,0.5878,5.36
79358,1,Loyal Regulars,59,10.32,0.665,4.52,17,0.335,9.58
60591,0,Occasional Buyers,6,6.0,0.4167,17.2,6,0.5833,3.81
139930,1,Loyal Regulars,12,15.25,0.4863,20.0,13,0.5137,8.61
130451,0,Occasional Buyers,4,16.5,0.3485,17.0,10,0.6515,11.14
63180,0,Occasional Buyers,3,16.0,0.1458,14.0,14,0.8542,10.25
1267,1,Loyal Regulars,27,11.96,0.6006,12.35,15,0.3994,8.16
107110,0,Occasional Buyers,6,9.83,0.3559,22.4,13,0.6441,6.02
8083,0,Occasional Buyers,9,10.11,0.4945,22.5,10,0.5055,6.35
197534,0,Occasional Buyers,6,7.17,0.1163,26.4,9,0.8837,4.16
77640,1,Loyal Regulars,11,10.45,0.4174,10.5,14,0.5826,6.4
71640,1,Loyal Regulars,7,13.43,0.5532,11.0,9,0.4468,7.68
83540,0,Occasional Buyers,8,5.0,0.275,21.43,8,0.725,3.38
160767,0,Occasional Buyers,8,7.25,0.5172,24.43,10,0.4828,4.62
200170,1,Loyal Regulars,24,3.88,0.6774,8.74,10,0.3226,2.84
200150,1,Loyal Regulars,36,2.14,0.6883,3.77,5,0.3117,2.12
77279,0,Occasional Buyers,5,4.6,0.2609,25.75,6,0.7391,3.35
93236,1,Loyal Regulars,59,5.32,0.5828,6.16,13,0.4172,3.46
135661,0,Occasional Buyers,4,4.25,0.0,3.0,8,1.0,2.82
190130,0,Occasional Buyers,4,2.0,0.5,5.33,4,0.5,1.62
147856,1,Loyal Regulars,12,11.67,0.5286,6.82,13,0.4714,6.73
82710,1,Loyal Regulars,29,16.66,0.6584,5.75,17,0.3416,9.97
163003,1,Loyal Regulars,58,17.74,0.7366,6.26,16,0.2634,11.06
100178,0,Occasional Buyers,13,7.31,0.2,16.92,14,0.8,4.8
114571,1,Loyal Regulars,8,26.0,0.6298,18.57,12,0.3702,14.69
151027,0,Occasional Buyers,6,2.83,0.4706,25.2,1,0.5294,2.24
4094,1,Loyal Regulars,11,10.0,0.6273,7.3,11,0.3727,6.39
52549,0,Occasional Buyers,14,5.07,0.493,18.31,11,0.507,5.77
178830,0,Occasional Buyers,4,19.0,0.3026,28.33,13,0.6974,10.3
1780,0,Occasional Buyers,5,5.6,0.5357,12.75,4,0.4643,4.21
144089,0,Occasional Buyers,29,3.86,0.3125,8.82,14,0.6875,3.57
139315,1,Loyal Regulars,78,5.35,0.717,4.45,15,0.283,4.26
37923,0,Occasional Buyers,4,6.75,0.3333,20.0,4,0.6667,4.04
155994,0,Occasional Buyers,6,10.33,0.4355,23.4,11,0.5645,6.9
27324,1,Loyal Regulars,19,11.84,0.7822,9.0,4,0.2178,6.58
143600,0,Occasional Buyers,3,6.0,0.0556,30.0,8,0.9444,5.0
106497,0,Occasional Buyers,4,11.25,0.0222,17.33,12,0.9778,8.18
133358,0,Occasional Buyers,6,6.0,0.3333,17.2,7,0.6667,4.39
61138,1,Loyal Regulars,45,20.98,0.8475,8.3,15,0.1525,11.96
32380,1,Loyal Regulars,31,13.94,0.8056,8.7,14,0.1944,8.12
96347,0,Occasional Buyers,4,6.0,0.0417,21.33,5,0.9583,3.96
183896,1,Loyal Regulars,20,6.5,0.5077,7.32,12,0.4923,4.35
59281,1,Loyal Regulars,4,19.0,0.1184,7.33,15,0.8816,16.55
64835,1,Loyal Regulars,4,29.0,0.0603,13.0,16,0.9397,27.2
38565,1,Loyal Regulars,46,5.35,0.6179,7.49,11,0.3821,3.93
173189,1,Loyal Regulars,41,8.44,0.6792,8.88,15,0.3208,5.41
61867,0,Occasional Buyers,3,11.67,0.1429,17.0,11,0.8571,6.49
56464,0,Occasional Buyers,16,7.38,0.4407,15.73,10,0.5593,6.58
7285,1,Loyal Regulars,40,11.2,0.808,8.64,12,0.192,7.31
28105,0,Occasional Buyers,5,9.0,0.2667,27.25,11,0.7333,5.56
177638,0,Occasional Buyers,3,11.67,0.1714,30.0,9,0.8286,6.63
164384,0,Occasional Buyers,12,3.25,0.3333,13.0,8,0.6667,2.31
33832,1,Loyal Regulars,26,5.0,0.5385,11.64,8,0.4615,4.25
39856,0,Occasional Buyers,4,15.5,0.2097,20.0,9,0.7903,9.13
159446,1,Loyal Regulars,21,11.9,0.492,11.6,15,0.508,7.57
62705,1,Loyal Regulars,12,13.75,0.5394,13.09,10,0.4606,8.51
10646,1,Loyal Regulars,41,20.63,0.7139,8.65,16,0.2861,12.07
4442,1,Loyal Regulars,62,7.32,0.5419,3.25,17,0.4581,6.2
148035,1,Loyal Regulars,7,15.86,0.2973,6.33,12,0.7027,13.05
29465,0,Occasional Buyers,4,7.0,0.0714,30.0,8,0.9286,4.07
155821,0,Occasional Buyers,25,3.88,0.433,9.83,12,0.567,3.27
203865,0,Occasional Buyers,3,11.0,0.1212,29.0,11,0.8788,6.94
84681,0,Occasional Buyers,3,3.33,0.1,20.5,3,0.9,3.8
138507,0,Occasional Buyers,9,13.56,0.459,18.75,11,0.541,8.48
107023,0,Occasional Buyers,12,9.17,0.5182,20.18,12,0.4818,5.52
29865,0,Occasional Buyers,5,13.6,0.1471,18.0,12,0.8529,9.75
44518,1,Loyal Regulars,22,2.18,0.8542,13.43,2,0.1458,1.69
48499,1,Loyal Regulars,6,9.5,0.6491,18.2,9,0.3509,5.4
183538,0,Occasional Buyers,3,14.0,0.119,4.0,11,0.881,7.95
194434,1,Loyal Regulars,25,19.12,0.7385,11.12,16,0.2615,11.62
70614,0,Occasional Buyers,20,8.8,0.2784,14.42,16,0.7216,5.69
42965,0,Occasional Buyers,7,14.29,0.5,22.5,12,0.5,8.34
145525,0,Occasional Buyers,3,10.33,0.2581,6.5,9,0.7419,5.97
141239,0,Occasional Buyers,10,3.3,0.5455,19.33,2,0.4545,2.76
161241,0,Occasional Buyers,4,7.25,0.4828,15.0,9,0.5172,4.31
77582,1,Loyal Regulars,13,10.46,0.4559,13.08,13,0.5441,6.54
115427,0,Occasional Buyers,5,12.8,0.3438,27.25,11,0.6562,7.69
171100,0,Occasional Buyers,6,4.17,0.12,20.2,4,0.88,3.52
141129,1,Loyal Regulars,10,18.0,0.4667,10.22,16,0.5333,12.57
47371,1,Loyal Regulars,13,13.23,0.407,13.17,16,0.593,7.71
80194,0,Occasional Buyers,8,7.75,0.4839,17.86,9,0.5161,5.19
54480,0,Occasional Buyers,16,2.25,0.4444,9.8,8,0.5556,2.03
91665,0,Occasional Buyers,5,9.2,0.2174,29.5,8,0.7826,7.54
206198,0,Occasional Buyers,7,5.86,0.1463,16.33,11,0.8537,4.02
187367,0,Occasional Buyers,4,4.25,0.1176,24.67,5,0.8824,2.88
63065,1,Loyal Regulars,17,6.59,0.625,11.88,8,0.375,4.12
136245,0,Occasional Buyers,7,8.57,0.7333,17.5,3,0.2667,4.88
97415,1,Loyal Regulars,54,5.61,0.5875,5.75,14,0.4125,4.93
158209,0,Occasional Buyers,3,7.0,0.1905,30.0,7,0.8095,6.48
165214,1,Loyal Regulars,12,13.08,0.5159,13.45,12,0.4841,7.61
178888,1,Loyal Regulars,31,15.19,0.6921,6.53,16,0.3079,9.75
57106,0,Occasional Buyers,5,8.6,0.2558,17.0,10,0.7442,4.91
194883,0,Occasional Buyers,7,21.43,0.3667,23.33,12,0.6333,11.5
73657,0,Occasional Buyers,14,5.57,0.3846,18.85,8,0.6154,5.51
30688,0,Occasional Buyers,5,9.2,0.3261,7.5,10,0.6739,5.35
50311,0,Occasional Buyers,12,4.33,0.6154,20.18,8,0.3846,3.04
72987,1,Loyal Regulars,10,16.2,0.7037,27.11,7,0.2963,8.77
141537,1,Loyal Regulars,10,13.6,0.4632,16.67,13,0.5368,7.75
119741,0,Occasional Buyers,14,8.0,0.2232,16.0,10,0.7768,5.19
134589,0,Occasional Buyers,3,8.67,0.2692,11.5,7,0.7308,5.0
200855,1,Loyal Regulars,6,16.83,0.4653,17.6,13,0.5347,10.13
90467,0,Occasional Buyers,6,6.17,0.2703,20.2,11,0.7297,4.27
148222,0,Occasional Buyers,5,1.6,0.25,24.25,5,0.75,1.38
47326,1,Loyal Regulars,10,20.7,0.4444,13.67,15,0.5556,11.27
109023,1,Loyal Regulars,20,16.0,0.55,12.16,15,0.45,11.32
134567,0,Occasional Buyers,15,4.0,0.2167,6.79,10,0.7833,5.13
42107,1,Loyal Regulars,18,16.44,0.4932,12.82,17,0.5068,11.02
90002,1,Loyal Regulars,12,21.25,0.5294,20.09,13,0.4706,11.65
176802,0,Occasional Buyers,10,5.9,0.3051,6.0,8,0.6949,3.93
131771,1,Loyal Regulars,56,7.64,0.8224,6.25,14,0.1776,5.4
155205,1,Loyal Regulars,21,13.43,0.5496,16.15,16,0.4504,7.79
20034,1,Loyal Regulars,73,9.33,0.8282,5.04,16,0.1718,6.62
194571,1,Loyal Regulars,20,14.85,0.5253,13.63,11,0.4747,9.22
33926,1,Loyal Regulars,84,6.64,0.5789,4.34,17,0.4211,5.01
20327,0,Occasional Buyers,6,11.17,0.2687,18.8,11,0.7313,6.69
76878,0,Occasional Buyers,4,18.75,0.12,25.33,12,0.88,11.0
88822,1,Loyal Regulars,27,11.26,0.9046,12.42,6,0.0954,6.37
6703,0,Occasional Buyers,6,9.5,0.1053,21.4,10,0.8947,6.6
23746,0,Occasional Buyers,4,10.25,0.2927,21.0,11,0.7073,5.78
145686,1,Loyal Regulars,80,28.05,0.8819,4.47,17,0.1181,16.04
102522,0,Occasional Buyers,3,1.33,0.0,14.0,2,1.0,1.25
